,GRID_ID,P_CNT,MONTH,DAY,WEEKDAY,HOLIDAYS,COOL_DAY,HEAT_DAY,REL_HMDT,AVG_TEMP,MAX_TEMP,MIN_TEMP,DIFF_TEMP,scaled_AVG_TEMP,scaled_MAX_TEMP,scaled_MIN_TEMP,M_LOW,M_MID,M_HIGH,F_LOW,F_MID,F_HIGH,PRECIP,HGTPOJ_ACDNT_OCRN_CNT,PNTRINJ_OCRN_CNT,MCHN_ACDNT_OCRN_CNT,ETC_OCRN_CNT,BLTRM_OCRN_CNT,ACDNT_INJ_OCRN_CNT,EXCL_DISEASE_OCRN_CNT,VHC_ACDNT_OCRN_CNT,HRFAF_OCRN_CNT,DRKNSTAT_OCRN_CNT,ANML_INSCT_ACDNT_OCRN_CNT,FLPS_ACDNT_OCRN_CNT,UNKNWN_OCRN_CNT,PDST_ACDNT_OCRN_CNT,LACRTWND_OCRN_CNT,MTRCYC_ACDNT_OCRN_CNT,THML_DAMG_OCRN_CNT,DRV_ACDNT_OCRN_CNT,DRWNG_OCRN_CNT,PRGNTW_ACDNT_OCRN_CNT,BCYC_ACDNT_OCRN_CNT,ELTRC_ACDNT_OCRN_CNT,POSNG_OCRN_CNT,ASPHYXIA_OCRN_CNT,FALLING_OCRN_CNT,FLAME_OCRN_CNT,BURN_OCRN_CNT
535,383521,4264.370000000002,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,15.987037037037036,1802.7618518518518,1001.5633333333333,14.533703703703704,615.624074074074,544.8403703703704,0.0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0
536,383522,3123.76,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,35.352222222222224,674.195925925926,792.7248148148147,32.657777777777774,474.09740740740745,608.67,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0
537,383523,998.1500000000004,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,22.49111111111111,257.06481481481484,263.9511111111111,26.462222222222223,186.0714814814815,243.29148148148147,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
538,383524,173.8,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,6.309259259259259,45.59740740740741,40.99925925925926,8.535185185185185,39.67407407407408,36.71407407407407,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,383527,0.0,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,383528,0.0,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,383529,0.0,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,383533,62.86999999999998,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,18.64,124.16074074074075,28.840370370370373,16.75148148148148,100.5925925925926,24.971481481481483,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
543,383534,54.43,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,6.981481481481482,36.285555555555554,8.222962962962962,6.07037037037037,29.91851851851852,6.248518518518519,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,383536,1.0100000000000002,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,5.274074074074075,76.30481481481482,40.9937037037037,10.232222222222221,66.72407407407407,36.85148148148148,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,383537,18.259999999999998,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,2.002962962962963,29.523703703703703,17.13592592592593,3.468888888888889,23.321111111111108,14.52148148148148,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,384517,0.0,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,0.01,0.13333333333333333,0.13814814814814816,0.013703703703703704,0.10333333333333333,0.11555555555555556,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,384519,0.0,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,0.015555555555555557,0.19851851851851854,0.1751851851851852,0.009259259259259259,0.07518518518518519,0.15925925925925924,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,384520,63.209999999999994,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,0.7051851851851851,19.589259259259258,28.908148148148147,0.5648148148148148,6.308518518518518,20.955925925925925,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,384521,0.0,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,1.0566666666666666,14.677407407407406,5.912222222222222,1.0407407407407407,11.825925925925926,4.74962962962963,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,384522,2138.3599999999997,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,23.8537037037037,398.88,570.6207407407408,25.504074074074076,290.84333333333336,461.32814814814816,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0
551,384523,18050.929999999997,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,821.5333333333334,4604.017777777778,4228.532222222222,873.5322222222222,4100.892222222222,3867.075555555555,0.0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0
552,384524,8920.35,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,349.8762962962963,2663.842222222222,2183.457037037037,341.16925925925926,2112.5725925925926,1700.0574074074075,0.0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0
553,384525,2753.63,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,85.81037037037038,806.9507407407408,611.8537037037037,61.39111111111111,560.707037037037,387.59185185185186,0.0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0
554,384526,0.0,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,0.05925925925925926,0.5844444444444444,0.4148148148148148,0.04037037037037036,0.4003703703703704,0.26925925925925925,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,384527,5.960000000000002,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,0.39629629629629626,3.8885185185185187,3.6385185185185187,0.4411111111111111,3.731851851851852,3.271111111111111,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,384528,11.7,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,8.590740740740742,80.70666666666666,72.77888888888889,9.505555555555555,80.9388888888889,67.49925925925926,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
557,384529,0.0,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,0.7618518518518519,6.727037037037037,5.883703703703704,0.797037037037037,6.92,5.581111111111111,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,384530,0.0,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,384532,0.0,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,2.36,20.32814814814815,4.944444444444445,2.265185185185185,16.28851851851852,4.705925925925926,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,384533,0.0,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,43.36888888888889,366.01592592592596,88.64370370370371,40.02481481481482,292.3696296296296,82.63814814814815,0.0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
561,384534,212.14000000000001,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,38.56999999999999,301.38444444444445,80.39407407407407,32.02444444444444,232.7714814814815,70.69185185185185,0.0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
562,384536,102.91000000000001,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,9.992962962962963,148.03629629629629,87.82037037037037,16.45037037037037,113.34666666666668,73.2751851851852,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
563,384537,0.0,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,0.030000000000000002,0.3966666666666667,0.20296296296296298,0.05444444444444444,0.37037037037037035,0.18000000000000002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,385518,0.0,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,0.007407407407407408,0.05185185185185185,0.044814814814814814,0.0044444444444444444,0.061481481481481484,0.033333333333333326,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,385519,19.020000000000003,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,0.4414814814814815,6.022592592592592,7.534074074074074,0.7066666666666668,3.0074074074074075,5.154814814814815,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,385521,0.0,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,385522,133.31,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,1.5666666666666669,21.82777777777778,30.990000000000002,1.5448148148148149,16.746666666666666,25.782222222222224,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,385523,2357.71,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,146.03407407407408,684.215925925926,588.61,141.3088888888889,614.8044444444445,511.8214814814815,0.0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0
569,385524,10314.59,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,477.0759259259259,3238.8703703703704,2600.5525925925926,360.0059259259259,2581.363703703704,2184.7503703703705,0.0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0
570,385525,3190.3900000000003,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,106.2425925925926,1057.871111111111,619.7900000000001,58.05555555555556,697.214074074074,470.9396296296297,0.0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0
571,385526,359.91,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,4.9874074074074075,167.53074074074073,28.94777777777778,0.26407407407407407,81.30111111111111,29.825185185185184,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
572,385527,0.0,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,0.040740740740740744,0.25333333333333335,0.21185185185185187,0.016296296296296295,0.10592592592592592,0.1474074074074074,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,385528,114.64999999999996,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,9.995925925925926,101.8837037037037,96.68,11.522962962962962,98.80703703703703,86.65777777777778,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
574,385529,500.99,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,17.685555555555556,217.2288888888889,226.16222222222223,22.343333333333334,196.27962962962962,192.03666666666666,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
575,385533,0.0,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,5.308518518518519,45.171851851851855,10.945555555555556,4.981481481481482,36.077777777777776,10.291851851851852,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,385534,0.0,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,3.8788888888888886,32.60777777777778,8.034074074074075,3.552962962962963,26.009999999999998,7.431111111111112,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,386506,9.920000000000003,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,0.31148148148148147,3.5244444444444443,4.395925925925926,0.5922222222222222,1.841111111111111,3.937037037037037,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,386512,0.0,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,0.5629629629629629,6.952592592592591,3.8844444444444446,0.9007407407407407,3.9125925925925924,3.0681481481481483,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,386513,0.0,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,0.011851851851851851,0.14925925925925923,0.1037037037037037,0.017037037037037038,0.09148148148148146,0.09222222222222222,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,386514,0.0,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,386519,5.330000000000001,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,0.1574074074074074,1.7274074074074075,2.1466666666666665,0.24037037037037037,0.9266666666666666,1.3981481481481481,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,386522,0.0,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,386523,160.77,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,9.583703703703703,45.17444444444445,39.48962962962963,6.767407407407408,43.583333333333336,37.72666666666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,386524,186.35999999999999,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,11.674814814814816,68.59111111111112,45.74148148148148,4.448518518518519,52.66518518518519,49.60296296296296,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
585,386525,4683.260000000001,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,51.38703703703704,1544.087037037037,558.4996296296296,8.925185185185185,634.1337037037038,402.2574074074074,0.0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0
586,386526,2168.3100000000004,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,24.992962962962967,702.7744444444444,268.66962962962964,4.204074074074074,273.21222222222224,176.73222222222225,0.0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
587,386527,0.0,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,0.42333333333333334,4.385555555555555,1.9170370370370369,0.4718518518518518,4.631851851851852,1.934074074074074,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,386528,0.0,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,386529,40.129999999999995,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,2.261851851851852,21.71666666666667,19.151111111111113,2.508518518518519,21.54222222222222,17.392222222222223,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,386530,2.02,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,0.3333333333333333,2.4918518518518518,0.8325925925925927,0.337037037037037,2.816296296296296,1.0474074074074073,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,386531,0.0,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,0.012222222222222223,0.14185185185185187,0.10592592592592594,0.024444444444444446,0.10666666666666666,0.09259259259259259,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,386532,0.0,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,0.011111111111111112,0.1174074074074074,0.07481481481481482,0.014814814814814815,0.11851851851851852,0.045925925925925926,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,386533,0.0,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,387508,229.89,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,2.798148148148148,35.62074074074074,139.89888888888888,21.381851851851852,46.7037037037037,95.5188888888889,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
595,387509,176.12999999999997,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,2.507777777777778,25.45777777777778,81.20222222222222,6.448518518518519,18.41333333333333,65.98407407407407,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,387513,0.0,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,387518,0.0,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,387521,642.46,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,9.879999999999999,130.1251851851852,232.07407407407408,15.831111111111111,125.1948148148148,181.86518518518517,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
599,387523,0.0,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,0.25333333333333335,1.8507407407407408,0.9922222222222222,0.04222222222222222,0.47851851851851845,0.577037037037037,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,387524,0.0,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,387525,401.20000000000005,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,38.674814814814816,345.8251851851852,230.4474074074074,31.825925925925926,266.16370370370373,192.86,0.0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
602,387526,154.01999999999998,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,0.8644444444444445,39.87814814814815,32.674814814814816,0.40592592592592597,9.609629629629628,15.194444444444445,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,387527,410.89,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,9.725555555555557,203.25222222222223,218.20296296296294,8.306296296296297,88.05,108.21185185185185,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
604,387528,0.0,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,387529,3716.87,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,190.6025925925926,1156.1296296296296,502.7540740740741,217.96481481481482,1257.0459259259258,523.7796296296297,0.0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0
606,387530,3892.9500000000007,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,235.88888888888889,1358.7685185185185,554.5737037037037,229.95037037037036,1705.722962962963,647.2462962962964,0.0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0
607,387531,31.790000000000003,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,0.5892592592592593,16.437407407407406,15.801481481481481,1.3437037037037038,12.523703703703703,15.490370370370371,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,387532,57.94,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,0.9222222222222222,26.795185185185186,26.21851851851852,2.160740740740741,20.417407407407406,25.721481481481483,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,388507,0.0,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,388510,85.48999999999998,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,4.730370370370371,6.83037037037037,55.403703703703705,0.038148148148148146,18.426296296296297,2.899259259259259,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,388512,637.94,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,21.855925925925927,158.60666666666668,309.6744444444444,1.532962962962963,188.9077777777778,208.96148148148148,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
612,388513,0.0,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,0.011851851851851851,0.1685185185185185,0.1688888888888889,0.009259259259259259,0.1451851851851852,0.08999999999999998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,388518,0.0,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,388519,0.0,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,388521,49.42,2,28,6,0,0.0,15.3,62.0,5.0,10.2,1.6,8.6,13.0,7.800000000000001,16.4,0.76,10.009629629629629,17.85185185185185,1.2177777777777778,9.63037037037037,13.989629629629631,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
